tissue,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_id,direction,stat,shrunk_log2FoldChange
root,2299.16181219776,1.23368394576619,0.338391709248599,0.0002666364515559,0.003949628421091,Solyc03g120475.1,up,3.64572745740609,0.888368826440843
root,20.2528493987738,2.58613394369372,0.725962035442404,0.0003675439656134,0.0049296336598916,Solyc03g120600.3,up,3.5623542519241,1.78525905678229
root,1094.12588072315,-1.00423034607335,0.207513289968163,1.30261602484381e-06,9.52455146270589e-05,Solyc03g120850.3,down,-4.83935436726687,-0.85485674717438
root,225.475253030156,2.39421052164641,0.500409100880766,1.71408077384722e-06,0.0001145114787455,Solyc03g121100.3,up,4.78450635176774,2.13924910184863
root,209.80700576391,3.11732607811632,0.700867569228541,8.67500401065894e-06,0.0003718060782083,Solyc03g121190.3,up,4.44781042094389,2.64300453502112
root,133.932226032927,-1.72599591992211,0.524886009936219,0.0010078533069241,0.0097162092019101,Solyc03g121295.1,down,-3.28832525014688,-1.08606695343225
root,40.4470606409103,3.83215705891836,1.03305574461556,0.000207639762873,0.00337176980861,Solyc03g121420.3,up,3.709535597563,2.55575661619643
root,1163.45981338801,-1.13107142816087,0.294680324882133,0.0001238891711077,0.0023403264962215,Solyc03g121660.3,down,-3.83829978677157,-0.854976986510134
root,34.7841101837358,4.35503694284435,1.05145032192423,3.44390734375628e-05,0.0009637444965692,Solyc03g121900.1,up,4.14193314894261,3.22517360442918
root,22.6817815565974,-1.88981701623554,0.579742288655684,0.0011150903933266,0.0104432408710128,Solyc03g122140.3,down,-3.25975360641309,-1.16759487486991
root,683.805279101271,-1.06102007446081,0.345124370670758,0.0021098848865985,0.0160521803673897,Solyc03g122270.3,down,-3.07431223242418,-0.709841032962338
root,126.865300814286,3.00189424950374,0.796811327953016,0.0001649671507999,0.002849447927398,Solyc03g123390.3,up,3.76738400195127,2.1976469976254
root,481.975720738931,1.89187837917689,0.602372035707359,0.0016853643802002,0.0138687075786189,Solyc03g123460.3,up,3.14071415509069,1.10879384761736
root,15.0678608568833,-1.86328381487101,0.535536597133442,0.0005027558256837,0.0061475848899987,Solyc03g123650.2,down,-3.47928381523238,-1.25315518791604
root,366.843900881566,1.01630026539036,0.398527123698972,0.0107679431341953,0.0468492199038064,Solyc03g123670.3,up,2.55014076823043,0.599140506402305
root,144.275368034095,1.18909296108826,0.355550925872027,0.0008247041301324,0.0084576382624302,Solyc04g005130.3,up,3.34436750001954,0.812603827529869
root,1560.30121372264,-1.26789197875007,0.381258839523192,0.0008824705688667,0.0088770127395942,Solyc04g005255.1,down,-3.32554120013511,-0.847741060792796
root,150.65714280025,-2.26169641318178,0.617562558194344,0.0002499655407105,0.0038062770178818,Solyc04g005380.3,down,-3.66229523336814,-1.63025973524275
root,313.868516273618,2.76099621101515,0.65884154705138,2.78115736911526e-05,0.0008266479615206,Solyc04g005620.3,up,4.1906832126357,2.27823729492159
root,17.766350683707,6.95720372985522,1.60612396066189,1.47980634588358e-05,0.0005276958278763,Solyc04g005640.3,up,4.33167295940729,4.44089229282991
root,731.762185030151,-1.86403265633083,0.625353696580278,0.0028752897720827,0.0196964837121452,Solyc04g005695.1,down,-2.98076539168829,-1.01367042935176
root,14.7801819340619,4.27090481599007,1.29800358672444,0.0010005770785935,0.0096809857664007,Solyc04g005720.3,up,3.29036441784253,2.03938782116805
root,8.68436869230587,-1.22387492500517,0.456565952579359,0.0073488267388533,0.0362769668994674,Solyc04g005770.2,down,-2.68060927033853,-0.681840422808446
root,17.9598584912402,-1.01641032772829,0.400022960135766,0.0110573871863992,0.0476506611060661,Solyc04g005780.1,down,-2.54087997194793,-0.597290491314264
root,66.4055170044523,2.24772627233125,0.843168895646933,0.0076803573795213,0.0373182730765753,Solyc04g005810.3,up,2.66580786356766,0.941034788359939
root,350.222909385575,-1.47502335315126,0.399099002756957,0.0002191235844596,0.0034775540809722,Solyc04g005910.3,down,-3.6958833346159,-1.05257752450504
root,1305.73490940459,-1.18616607829034,0.392268846222407,0.0024957189057166,0.0179244936100542,Solyc04g006970.3,down,-3.02386001262464,-0.749157545257305
root,56.3473196999367,4.04539793113358,1.05169602247488,0.000119794275351,0.0022980407752846,Solyc04g007140.1,up,3.84654676321188,2.79843230640696
root,69.4957800867379,-1.20077106112758,0.422378801855764,0.0044708294121126,0.0262731455315547,Solyc04g007470.3,down,-2.84287718950826,-0.714465133725834
root,606.650622326537,-1.49329565375202,0.399586155329794,0.0001861507665313,0.0031139560658873,Solyc04g007500.1,down,-3.73710558745347,-1.07520885789564
root,37.2962627289237,2.46981937680816,0.57724320496505,1.88033567033874e-05,0.0006275354536364,Solyc04g007670.1,up,4.27864608117423,2.07726571392841
root,83.7142335174989,1.65809956672197,0.631039390930761,0.0085997388815407,0.0401359292577385,Solyc04g007750.3,up,2.62756904014554,0.778647978775821
root,557.825277663313,2.21244241614923,0.561560739394202,8.15462883798622e-05,0.0017677734158302,Solyc04g007795.1,up,3.93980964291764,1.72839118614112
root,151.686408761474,-2.80517697847878,0.475520155065279,3.6532189216848e-09,9.98419986856297e-07,Solyc04g007820.3,down,-5.89917577330384,-2.62306481342316
root,170.54100435233,1.84282543795879,0.513586349608719,0.000333031244623,0.0046290023195827,Solyc04g007990.1,up,3.58815112466047,1.2843928159741
root,14.7361964461086,2.75420443493331,0.790744232477326,0.0004957293605877,0.0061006600375489,Solyc04g008075.1,up,3.48305346003555,1.81904101444022
root,20.3395936630396,2.21236137159284,0.763727724914177,0.0037699803286217,0.0234753035907805,Solyc04g008080.1,up,2.89679331968923,1.09501550372852
root,69.779900409967,1.89743935775631,0.458507547155257,3.49896745631157e-05,0.0009739718406166,Solyc04g008090.3,up,4.13829471189448,1.52130123208418
root,520.125028643836,2.15415701342037,0.535036775574138,5.66891062440569e-05,0.0013556426724999,Solyc04g008150.2,up,4.02618494982664,1.71378869370949
root,786.959620940954,-1.16232514332647,0.421129580723085,0.0057798210405461,0.0310202892061342,Solyc04g008290.3,down,-2.7600178105056,-0.683475010539518
root,13.5361088754678,4.55092407600899,1.05389758801203,1.57318003617058e-05,0.0005481125940591,Solyc04g008470.3,up,4.31818435469939,3.46034614046759
root,1919.98167630382,1.40103849705269,0.393172655833637,0.0003660571567148,0.004915958395601,Solyc04g008490.2,up,3.5634179444196,0.973346602410866
root,426.992284860179,-1.08409314378252,0.345961508350067,0.001726962053114,0.0140970478843029,Solyc04g008610.3,down,-3.13356578005657,-0.72905144882316
root,269.761777581045,1.370307347532,0.447618149148273,0.0022035529597794,0.0165082123480236,Solyc04g008820.3,up,3.06133107010835,0.83218666973401
root,33.7486698513524,-1.55986563804988,0.595822717211819,0.0088446037572277,0.0409427719901236,Solyc04g009020.3,down,-2.61800296126564,-0.74993074236756
root,214.664757182391,-1.21387672755267,0.30761864227871,7.94529870908082e-05,0.0017465130322765,Solyc04g009180.2,down,-3.94604409720028,-0.92097865294754
root,32.9712115163304,-1.54427906034191,0.488435812019168,0.0015686037985926,0.0131775242864609,Solyc04g009220.1,down,-3.16168270700288,-0.941990358680415
root,2.98701654625673,-2.76110062652795,0.997353820960347,0.0056327710253858,0.0305652149750114,Solyc04g009260.2,down,-2.76842637838325,-1.12460551873984
root,57.4605876853684,-1.08862523492089,0.311296083634814,0.0004703924932601,0.0058747416190899,Solyc04g009290.2,down,-3.49707333998448,-0.786614523352857
root,3778.44967890826,1.26165749905657,0.347397470854628,0.000281516022637,0.0041014202608225,Solyc04g009410.3,up,3.6317405994718,0.902477921496273
root,1541.49454635061,2.42168915621702,0.686931306558562,0.0004228867168517,0.0054529583758745,Solyc04g009590.3,up,3.52537310950257,1.65492545152821
root,104.050672147016,1.41381461113057,0.466463866972097,0.002438099280004,0.017649591072723,Solyc04g009640.3,up,3.03091988733855,0.841874911953605
root,106.490765315279,4.20948297241724,0.935628125428316,6.82422769334639e-06,0.0003088366614597,Solyc04g009780.1,up,4.49909836826485,3.37967979175254
root,355.275341738871,1.15482847201125,0.234922512410371,8.84275773328969e-07,7.18488150355328e-05,Solyc04g009840.3,up,4.91578461409416,0.974255245408122
root,666.366230986609,1.20004832110864,0.343869211152187,0.0004833109062667,0.0059967390721059,Solyc04g009860.3,up,3.48983939878681,0.843520860266528
root,158.692577285139,2.25527034906082,0.574091480685249,8.55070887022649e-05,0.0018212663711037,Solyc04g010270.1,up,3.92841633247871,1.75891247326739
root,781.717397580246,1.15676390711667,0.360700273208808,0.0013412941182961,0.0118483315604174,Solyc04g011350.3,up,3.2069948182352,0.772815539576723
root,41.4553136642411,-1.33127327517914,0.50866484160757,0.0088656600098311,0.0410001911080661,Solyc04g011385.1,down,-2.61719145158887,-0.692270003312135
root,585.139210196872,1.16935668492964,0.347606275489477,0.000768141971642,0.008054200125179,Solyc04g011390.1,up,3.36402639245515,0.806429841501212
root,1528.35652378769,-1.53758426041013,0.468064070328377,0.0010198717445357,0.0097911409635081,Solyc04g011440.3,down,-3.28498673126397,-0.978530906034208
root,25.6276946869159,4.98511317955685,1.13990890167937,1.22407172075334e-05,0.000467231228225,Solyc04g011490.3,up,4.37325576825703,3.71767087694334
root,320.075780490928,1.5128437592208,0.387339069135363,9.39394150170861e-05,0.0019408044454949,Solyc04g011540.3,up,3.90573500008104,1.1285549143931
root,5755.08265040396,2.2917097889856,0.429834425975877,9.73454952102944e-08,1.25848715824341e-05,Solyc04g011750.3,up,5.33161061676856,2.12011235787013
root,520.203045865348,4.06834643880745,0.582521163850864,2.86826722660867e-12,4.3114153940537805e-09,Solyc04g011767.1,up,6.98403198248265,3.75829321701798
root,395.25364925279,1.05171668306404,0.295141193917969,0.0003660323099149,0.004915958395601,Solyc04g012040.3,up,3.56343575460482,0.776229376088938
root,8995.92518281751,1.23290125752994,0.320814941109516,0.0001215248937692,0.0023259872575862,Solyc04g012120.3,up,3.84302942146658,0.9187296613998
root,732.697163785209,-1.01380534790484,0.28835036340027,0.0004382986244632,0.0055832664970966,Solyc04g014210.3,down,-3.51588025050463,-0.750845479715588
root,332.836455289742,1.74671318815456,0.571713126649213,0.0022489049046622,0.0167740659903925,Solyc04g014290.1,up,3.05522666305036,0.997688621236896
root,748.027965838281,1.82173186895941,0.548592978548193,0.0008978076053547,0.0089797829121132,Solyc04g014330.1,up,3.32073493499767,1.15634022808255
root,65.161379227594,3.78724485315333,0.629716463498565,1.8076994924400902e-09,5.76532002992229e-07,Solyc04g014470.3,up,6.0142065082946,3.43662988329938
root,1617.6228614383,1.57958154737516,0.541649726784886,0.0035427587643594,0.0225486478748635,Solyc04g014510.3,up,2.91624175045967,0.870228450500303
root,126.743301175584,-2.06672992133399,0.561152195460179,0.0002304948663027,0.0035983189662277,Solyc04g014830.2,down,-3.68301137918411,-1.49454511824585
root,7.7102174956349,-1.8085807986234,0.71733432093253,0.0116937976839065,0.0494527126874623,Solyc04g014930.2,down,-2.52125228899163,-0.763986293536598
root,428.952857418267,2.63989927273223,0.954038296344397,0.0056561058359132,0.0306360471372952,Solyc04g015120.3,up,2.76707893472156,1.10169520605376
root,37.5440240746518,2.32085578802414,0.441933918278647,1.50791743351549e-07,1.79280307745197e-05,Solyc04g015140.2,up,5.25159009533367,2.13879050441286
root,556.942388664277,2.45842425790843,0.614194111763703,6.26282223023556e-05,0.0014627617204559,Solyc04g015210.3,up,4.00268288285748,1.95767062064336
root,4910.47612133085,-1.50471655487162,0.413373342583044,0.0002725417779012,0.0040051460713359,Solyc04g015360.3,down,-3.64009092959189,-1.05934251533256
root,51.0419475004634,1.49568019700229,0.3635987670407,3.89627620278561e-05,0.0010396628828354,Solyc04g015585.1,up,4.11354584388586,1.15761502432888
root,177.291751883822,2.8872494306207,0.660822004416092,1.24714679746077e-05,0.0004714773005015,Solyc04g015610.3,up,4.36917870671074,2.44385719618708
root,127.430851683692,-1.6365923685607,0.396583211881045,3.67955838675947e-05,0.0010082613828921,Solyc04g015850.2,down,-4.12673133791553,-1.28146113060099
root,336.694642330107,-1.30880061497905,0.471013209840556,0.0054578256261117,0.0298788976264037,Solyc04g015940.3,down,-2.77869195095844,-0.732419956827619
root,849.990042316796,2.34470522026768,0.461806382869059,3.82942267474626e-07,3.7308504984889e-05,Solyc04g016000.3,up,5.07724732105424,2.13985851519388
root,256.510137429219,2.6614636950548,0.571410951333231,3.19753822728434e-06,0.0001826653884675,Solyc04g016230.3,up,4.65770508745938,2.34499722501418
root,739.808477138288,1.51561423125102,0.412275653299321,0.0002367193872118,0.0036709821551107,Solyc04g016270.2,up,3.67621570452197,1.07606109224845
root,4494.07071577736,5.18058890045246,0.803074590884275,1.1115585736225001e-10,7.61646465703529e-08,Solyc04g016470.3,up,6.45094361004256,4.57779032056344
root,10.9148765379369,3.09023331876231,0.899121018202318,0.0005883058003279,0.0067615004162218,Solyc04g017740.1,up,3.43694926066888,1.93886487124851
root,16.0817105997509,-1.9795367832183,0.746260255968511,0.0079872299024108,0.0382094262483141,Solyc04g025510.3,down,-2.65260914993955,-0.871471204877364
root,1187.7107782009,2.30630952117178,0.617086489244032,0.0001859204515882,0.0031125775522854,Solyc04g025530.3,up,3.73741697698996,1.70487495965919
root,11.0442453855046,-1.25719869988036,0.410345142149785,0.0021857477438196,0.0164274555431933,Solyc04g025610.2,down,-3.06375918889631,-0.785966176523327
root,265.608654303667,1.43485892886331,0.494936020134319,0.0037425984262588,0.0233449586501125,Solyc04g025880.3,up,2.89907961936961,0.810146554646951
root,8.6931417739762,-1.61670327621209,0.556150089125883,0.0036496570895539,0.0229881424102287,Solyc04g026110.3,down,-2.90695498899067,-0.880847855678038
root,35.8148093090073,-1.22299476629554,0.410839442034929,0.0029125565186635,0.0198228822980609,Solyc04g026223.1,down,-2.97681926603231,-0.752877594618681
root,13.4415367861592,-1.22684779541192,0.399389041508888,0.0021276413701033,0.0161348054026863,Solyc04g026235.1,down,-3.07181136161598,-0.775453206055482
root,320.014931266641,-1.13501844243307,0.427807853675005,0.007975545072198,0.0381795656276926,Solyc04g026271.1,down,-2.65310333291664,-0.651434719582211
root,9.82837047758523,5.5775769619145,1.36690875206914,4.49522556511373e-05,0.0011519360976255,Solyc04g040090.3,up,4.08043108471688,3.63349910029227
root,3441.50891155521,3.11313406341393,0.557093606811114,2.29474276460325e-08,4.23601462616762e-06,Solyc04g040130.1,up,5.5881705073479,2.85429448317305
root,2396.2177455893,2.90365875117902,0.491320489284445,3.4229943870146e-09,9.78024096958921e-07,Solyc04g040180.3,up,5.90990771707462,2.70791229261049
root,771.742122596201,1.21459901927492,0.30866455152096,8.31921970385323e-05,0.0017914624718122,Solyc04g045620.3,up,3.93501298833936,0.919954938850619
root,102.912076813706,3.42693711202919,0.768859882989111,8.30497963808931e-06,0.0003588706191046,Solyc04g049920.3,up,4.45716727826431,2.86497054055766
root,80.1732993659215,1.2396013754245,0.453579548316866,0.0062773579330565,0.0327143933489948,Solyc04g050050.3,up,2.73293048600711,0.699612763623329
root,14.5698913598869,2.83540388423447,0.96385883620827,0.0032639373584735,0.0213976005519366,Solyc04g050170.3,up,2.94172110865184,1.31371241535828
root,349.222595838729,1.54077224543622,0.46575589124943,0.0009392753098793,0.0092668118242383,Solyc04g050440.3,up,3.30811112512815,0.987566194128808
root,87.2211505489973,-1.08311494782587,0.373942428407373,0.0037738054061948,0.0234819517941942,Solyc04g050550.2,down,-2.8964751404083,-0.686459990206511
root,111.766615994638,-1.29976928068303,0.363833551566549,0.0003536863201477,0.004829964257747,Solyc04g050930.3,down,-3.57242831258043,-0.91411168205846
root,395.106994242206,-1.89522948346045,0.676389746921225,0.0050790268847482,0.028502144470038,Solyc04g051280.3,down,-2.80197843342113,-0.930950872735989
root,10.4301168102891,-1.29441837024925,0.472510510318384,0.006154229172315,0.0323449330976822,Solyc04g051374.1,down,-2.73944884184069,-0.717296493763914
root,1740.19710923314,-1.08469712794515,0.401408924643747,0.0068877188382523,0.0347340415126247,Solyc04g051510.1,down,-2.70222474228201,-0.648389322234297
root,231.224340518155,-3.2261422815327,0.937407988258964,0.0005783782942522,0.0067038966333757,Solyc04g051610.3,down,-3.4415562081187,-2.00100800451637
root,151.037826513477,10.4464700991348,1.73115998688371,1.5957821262892202e-09,5.4163933976823e-07,Solyc04g051620.2,up,6.03437589725005,8.49105082953486
root,271.28677017568,1.75999348638175,0.543718335558531,0.0012081113622895,0.0110236913736082,Solyc04g051690.3,up,3.23695812938478,1.08395030009998
